Frequency (Hz)	Level (dB)
1046.875000	-72.006248
1047.851562	-72.520668
1048.828125	-72.985558
1049.804688	-72.744835
1050.781250	-71.835472
1051.757812	-72.615326
1052.734375	-73.041664
1053.710938	-73.049904
1054.687500	-73.161362
1055.664062	-73.174835
1056.640625	-74.137436
1057.617188	-73.835175
1058.593750	-74.314278
1059.570312	-74.042000
1060.546875	-75.141808
1061.523438	-74.273064
1062.500000	-75.126846
1063.476562	-75.417931
1064.453125	-75.037971
1065.429688	-74.575531
1066.406250	-76.077263
1067.382812	-74.726501
1068.359375	-74.986534
1069.335938	-75.223000
1070.312500	-75.835587
1071.289062	-75.915604
1072.265625	-75.883957
1073.242188	-75.916870
1074.218750	-75.639381
1075.195312	-75.098145
1076.171875	-76.055557
1077.148438	-75.697319
1078.125000	-75.963745
1079.101562	-75.614006
1080.078125	-74.979805
1081.054688	-76.239899
1082.031250	-76.412819
1083.007812	-75.897018
1083.984375	-76.275925
1084.960938	-77.408409
1085.937500	-75.748611
1086.914062	-76.042213
1087.890625	-76.783684
1088.867188	-76.397888
1089.843750	-75.177177
1090.820312	-75.382706
1091.796875	-76.009712
1092.773438	-76.391594
1093.750000	-76.778618
1094.726562	-75.551460
1095.703125	-75.479240
1096.679688	-76.133026
1097.656250	-76.122780
1098.632812	-76.245316
1099.609375	-76.178963
1100.585938	-76.649338
1101.562500	-75.548096
1102.539062	-75.119385
1103.515625	-75.681686
1104.492188	-76.236465
1105.468750	-75.372681
1106.445312	-75.147446
1107.421875	-75.502708
1108.398438	-75.081825
1109.375000	-74.794197
1110.351562	-74.757637
1111.328125	-75.687538
1112.304688	-74.998116
1113.281250	-75.438881
1114.257812	-74.169090
1115.234375	-74.068130
1116.210938	-74.801888
1117.187500	-74.671768
1118.164062	-75.670586
1119.140625	-75.246811
1120.117188	-74.284683
1121.093750	-73.527344
1122.070312	-74.063683
1123.046875	-74.306984
1124.023438	-73.238495
1125.000000	-73.565109
1125.976562	-73.237572
1126.953125	-72.955238
1127.929688	-73.164787
1128.906250	-72.667061
1129.882812	-73.380074
1130.859375	-72.681023
1131.835938	-72.658600
1132.812500	-71.902512
1133.789062	-71.509102
1134.765625	-72.524117
1135.742188	-70.154373
1136.718750	-70.447250
1137.695312	-71.877945
1138.671875	-70.123856
1139.648438	-70.241997
1140.625000	-70.889877
1141.601562	-70.054977
1142.578125	-69.723022
1143.554688	-69.055428
1144.531250	-70.063332
1145.507812	-68.956039
1146.484375	-67.082924
1147.460938	-67.522659
1148.437500	-66.782440
1149.414062	-66.845581
1150.390625	-66.837997
1151.367188	-65.657967
1152.343750	-65.246407
1153.320312	-64.323380
1154.296875	-64.007828
1155.273438	-63.246216
1156.250000	-63.275272
1157.226562	-61.933884
1158.203125	-62.524483
1159.179688	-61.987576
1160.156250	-61.865234
1161.132812	-61.165127
1162.109375	-61.093563
1163.085938	-61.405983
1164.062500	-62.127403
1165.039062	-61.706623
1166.015625	-62.117428
1166.992188	-61.741104
1167.968750	-62.045650
1168.945312	-63.305351
1169.921875	-62.678520
1170.898438	-64.384811
1171.875000	-63.883297
1172.851562	-64.303925
1173.828125	-65.500000
1174.804688	-65.869232
1175.781250	-66.308510
1176.757812	-66.083412
1177.734375	-66.591820
1178.710938	-67.869621
1179.687500	-67.304268
1180.664062	-67.324318
1181.640625	-68.676041
1182.617188	-68.400520
1183.593750	-69.435326
1184.570312	-69.329735
1185.546875	-70.629440
1186.523438	-70.860107
1187.500000	-70.747452
1188.476562	-70.723495
1189.453125	-70.544189
1190.429688	-70.782982
1191.406250	-71.390022
1192.382812	-71.865593
1193.359375	-72.094933
1194.335938	-72.838707
1195.312500	-71.783913
1196.289062	-73.134499
1197.265625	-72.705933
1198.242188	-72.705559
1199.218750	-73.339813
1200.195312	-72.896355
1201.171875	-73.147194
1202.148438	-74.060936
1203.125000	-73.823624
1204.101562	-74.010414
1205.078125	-73.896835
1206.054688	-74.187767
1207.031250	-74.576797
1208.007812	-74.595398
1208.984375	-76.102173
1209.960938	-74.336510
1210.937500	-74.328217
1211.914062	-75.005997
1212.890625	-74.474525
1213.867188	-74.374405
1214.843750	-74.452133
