Frequency (Hz)	Level (dB)
967.773438	-78.264000
968.750000	-77.441246
969.726562	-77.775490
970.703125	-77.697304
971.679688	-77.745300
972.656250	-77.931839
973.632812	-78.220161
974.609375	-79.034340
975.585938	-78.696640
976.562500	-78.224052
977.539062	-78.470177
978.515625	-78.449577
979.492188	-78.519012
980.468750	-77.944893
981.445312	-77.576767
982.421875	-78.056198
983.398438	-78.296295
984.375000	-78.754318
985.351562	-78.606476
986.328125	-78.262375
987.304688	-78.270836
988.281250	-77.869293
989.257812	-78.377602
990.234375	-79.422462
991.210938	-78.768845
992.187500	-78.426712
993.164062	-78.612938
994.140625	-77.864738
995.117188	-78.910263
996.093750	-77.689316
997.070312	-79.075974
998.046875	-78.527802
999.023438	-78.275848
1000.000000	-78.433708
1000.976562	-79.320068
1001.953125	-78.468437
1002.929688	-78.237953
1003.906250	-78.983116
1004.882812	-79.568794
1005.859375	-78.739426
1006.835938	-79.380653
1007.812500	-79.413971
1008.789062	-79.961205
1009.765625	-79.389999
1010.742188	-78.963867
1011.718750	-79.275475
1012.695312	-77.971832
1013.671875	-78.877571
1014.648438	-79.170418
1015.625000	-78.606873
1016.601562	-79.462883
1017.578125	-79.447639
1018.554688	-79.159233
1019.531250	-80.494514
1020.507812	-79.022949
1021.484375	-79.050690
1022.460938	-79.237511
1023.437500	-79.267799
1024.414062	-78.875183
1025.390625	-78.776520
1026.367188	-79.082626
1027.343750	-78.790703
1028.320312	-78.738556
1029.296875	-79.065544
1030.273438	-78.800156
1031.250000	-78.707466
1032.226562	-79.222534
1033.203125	-78.822433
1034.179688	-78.923180
1035.156250	-79.411896
1036.132812	-79.329834
1037.109375	-80.274330
1038.085938	-79.365356
1039.062500	-79.270279
1040.039062	-79.491539
1041.015625	-79.716896
1041.992188	-79.146187
1042.968750	-79.186928
1043.945312	-79.429779
1044.921875	-79.340378
1045.898438	-79.039436
1046.875000	-79.634171
1047.851562	-80.023331
1048.828125	-80.559464
1049.804688	-79.667374
1050.781250	-78.478119
1051.757812	-79.086472
1052.734375	-79.593849
1053.710938	-79.443901
1054.687500	-79.104172
1055.664062	-79.116608
1056.640625	-79.672562
1057.617188	-79.530441
1058.593750	-79.806389
1059.570312	-79.461571
1060.546875	-80.278595
1061.523438	-79.681877
1062.500000	-79.975449
1063.476562	-80.540276
1064.453125	-79.781166
1065.429688	-79.390526
1066.406250	-80.623482
1067.382812	-79.010376
1068.359375	-79.592484
1069.335938	-79.531853
1070.312500	-79.929779
1071.289062	-80.076668
1072.265625	-80.170151
1073.242188	-80.169693
1074.218750	-79.792412
1075.195312	-79.000549
1076.171875	-79.791382
1077.148438	-79.576065
1078.125000	-79.982094
1079.101562	-79.564377
1080.078125	-78.733452
1081.054688	-80.082382
1082.031250	-80.169022
1083.007812	-79.667015
1083.984375	-80.060593
1084.960938	-81.083351
1085.937500	-79.413338
1086.914062	-79.732330
1087.890625	-80.443672
1088.867188	-80.308067
1089.843750	-79.183434
1090.820312	-79.423080
1091.796875	-79.900894
1092.773438	-80.191223
1093.750000	-80.355194
1094.726562	-79.457977
1095.703125	-79.564873
1096.679688	-79.986183
1097.656250	-79.970894
1098.632812	-80.336708
1099.609375	-80.259926
1100.585938	-80.669022
1101.562500	-79.609177
1102.539062	-79.284653
1103.515625	-79.834564
1104.492188	-80.565697
1105.468750	-79.743431
1106.445312	-79.564781
1107.421875	-80.050903
1108.398438	-79.693672
1109.375000	-79.465508
1110.351562	-79.501846
1111.328125	-80.372841
1112.304688	-79.952827
1113.281250	-80.436478
1114.257812	-79.212540
1115.234375	-79.429726
1116.210938	-80.220680
1117.187500	-80.534248
1118.164062	-81.494774
1119.140625	-80.873909
1120.117188	-80.390717
1121.093750	-79.722893
1122.070312	-80.197937
1123.046875	-80.624298
1124.023438	-79.850868
1125.000000	-80.339737
1125.976562	-80.120987
1126.953125	-80.036667
1127.929688	-80.322426
1128.906250	-80.000458
1129.882812	-80.905861
1130.859375	-80.149490
1131.835938	-80.523438
1132.812500	-80.012016
1133.789062	-79.804329
1134.765625	-81.085617
1135.742188	-78.960426
1136.718750	-79.587677
1137.695312	-81.118736
1138.671875	-79.840981
1139.648438	-80.451004
1140.625000	-81.273865
1141.601562	-80.926544
1142.578125	-80.910583
1143.554688	-80.473412
1144.531250	-81.662621
1145.507812	-81.360077
1146.484375	-79.211441
1147.460938	-80.242821
1148.437500	-79.997818
1149.414062	-80.539986
1150.390625	-80.811661
1151.367188	-79.973610
1152.343750	-80.246971
1153.320312	-79.879234
1154.296875	-80.035149
1155.273438	-79.976784
1156.250000	-80.426765
1157.226562	-79.435989
1158.203125	-80.732613
1159.179688	-80.621414
1160.156250	-80.599968
1161.132812	-80.522850
1162.109375	-80.327255
1163.085938	-80.979614
1164.062500	-81.583801
1165.039062	-81.246521
1166.015625	-81.210678
1166.992188	-80.514488
1167.968750	-80.406792
1168.945312	-81.006271
1169.921875	-80.136024
1170.898438	-81.333435
1171.875000	-80.322853
1172.851562	-80.358963
1173.828125	-81.257423
1174.804688	-80.941422
1175.781250	-81.342476
1176.757812	-80.437767
1177.734375	-80.408234
1178.710938	-81.288223
1179.687500	-80.360687
1180.664062	-80.274605
1181.640625	-81.340904
1182.617188	-80.488556
1183.593750	-81.230774
1184.570312	-80.785515
1185.546875	-81.620377
1186.523438	-81.301208
1187.500000	-81.495392
1188.476562	-80.870865
1189.453125	-80.722046
1190.429688	-80.195847
1191.406250	-80.761559
1192.382812	-81.276665
1193.359375	-81.285194
1194.335938	-81.914993
1195.312500	-80.479622
1196.289062	-81.400955
1197.265625	-80.928841
1198.242188	-80.757851
1199.218750	-81.062363
1200.195312	-80.717438
1201.171875	-80.708176
1202.148438	-81.525574
1203.125000	-81.190498
1204.101562	-81.243324
1205.078125	-80.874931
1206.054688	-81.289421
1207.031250	-81.414963
1208.007812	-80.988861
1208.984375	-82.501709
1209.960938	-80.846497
1210.937500	-80.544724
1211.914062	-80.900894
1212.890625	-80.425781
1213.867188	-80.147820
1214.843750	-80.159470
1215.820312	-80.173248
1216.796875	-80.394310
