Frequency (Hz)	Level (dB)
690.429688	-75.227592
691.406250	-74.755096
692.382812	-75.212585
693.359375	-75.726204
694.335938	-75.362999
695.312500	-75.339256
696.289062	-75.655464
697.265625	-75.213799
698.242188	-75.479103
699.218750	-75.764389
700.195312	-76.169853
701.171875	-75.678665
702.148438	-75.580269
703.125000	-74.967178
704.101562	-76.058708
705.078125	-76.024292
706.054688	-75.660660
707.031250	-74.860001
708.007812	-75.194893
708.984375	-75.550072
709.960938	-76.009590
710.937500	-75.920540
711.914062	-75.997070
712.890625	-75.343689
713.867188	-75.367546
714.843750	-75.361649
715.820312	-74.978722
716.796875	-76.268944
717.773438	-76.316666
718.750000	-75.604660
719.726562	-75.965149
720.703125	-75.219498
721.679688	-76.146385
722.656250	-75.782486
723.632812	-75.255478
724.609375	-74.999054
725.585938	-75.752464
726.562500	-75.465172
727.539062	-75.684807
728.515625	-74.733490
729.492188	-75.968292
730.468750	-75.492355
731.445312	-75.411850
732.421875	-75.701660
733.398438	-75.079086
734.375000	-74.795464
735.351562	-75.127213
736.328125	-75.019585
737.304688	-74.902908
738.281250	-75.096436
739.257812	-74.429848
740.234375	-73.975647
741.210938	-75.788185
742.187500	-75.095428
743.164062	-74.704773
744.140625	-74.475807
745.117188	-74.526070
746.093750	-74.337486
747.070312	-75.281090
748.046875	-75.211052
749.023438	-74.627251
750.000000	-74.484901
750.976562	-74.727165
751.953125	-74.712906
752.929688	-74.815582
753.906250	-73.969025
754.882812	-73.924652
755.859375	-73.849648
756.835938	-74.876152
757.812500	-73.748108
758.789062	-73.426323
759.765625	-73.807518
760.742188	-73.427460
761.718750	-73.912025
762.695312	-73.761383
763.671875	-74.617531
764.648438	-74.664299
765.625000	-74.069107
766.601562	-73.504089
767.578125	-74.031837
768.554688	-73.291222
769.531250	-73.114059
770.507812	-73.488495
771.484375	-73.528809
772.460938	-73.403107
773.437500	-73.333794
774.414062	-73.113235
775.390625	-73.658279
776.367188	-72.784309
777.343750	-73.827766
778.320312	-72.337143
779.296875	-72.679497
780.273438	-73.341415
781.250000	-73.187851
782.226562	-72.956833
783.203125	-73.089119
784.179688	-71.804024
785.156250	-72.026947
786.132812	-71.830994
787.109375	-72.148819
788.085938	-72.075203
789.062500	-72.063522
790.039062	-72.542702
791.015625	-71.953667
791.992188	-71.563042
792.968750	-71.667068
793.945312	-71.689331
794.921875	-71.576103
795.898438	-71.796829
796.875000	-71.692238
797.851562	-70.716225
798.828125	-71.234421
799.804688	-71.687744
800.781250	-71.036362
801.757812	-71.536728
802.734375	-71.383728
803.710938	-70.411987
804.687500	-70.657509
805.664062	-69.668884
806.640625	-70.140472
807.617188	-69.510330
808.593750	-69.954529
809.570312	-69.292107
810.546875	-69.941353
811.523438	-70.375618
812.500000	-69.348129
813.476562	-68.557648
814.453125	-68.928650
815.429688	-69.026932
816.406250	-68.316399
817.382812	-68.736046
818.359375	-68.654510
819.335938	-68.146400
820.312500	-68.949913
821.289062	-67.506256
822.265625	-67.416954
823.242188	-68.254051
824.218750	-67.724899
825.195312	-68.453293
826.171875	-66.584511
827.148438	-65.859077
828.125000	-66.485390
829.101562	-66.604332
830.078125	-66.614006
831.054688	-65.537209
832.031250	-66.053467
833.007812	-64.861649
833.984375	-65.492233
834.960938	-65.541275
835.937500	-64.958420
836.914062	-64.691170
837.890625	-64.539009
838.867188	-64.241386
839.843750	-63.528389
840.820312	-63.995113
841.796875	-64.140564
842.773438	-63.837471
843.750000	-62.965805
844.726562	-62.306545
845.703125	-62.033112
846.679688	-62.230076
847.656250	-61.954250
848.632812	-60.820831
849.609375	-61.050850
850.585938	-62.004150
851.562500	-61.776192
852.539062	-61.409756
853.515625	-60.690987
854.492188	-59.657597
855.468750	-60.110973
856.445312	-59.771896
857.421875	-59.184044
858.398438	-59.143188
859.375000	-59.903931
860.351562	-59.614948
861.328125	-59.087074
862.304688	-59.110954
863.281250	-58.919949
864.257812	-58.951626
