Frequency (Hz)	Level (dB)
727.539062	-69.282631
728.515625	-68.243736
729.492188	-69.602577
730.468750	-69.119850
731.445312	-69.569580
732.421875	-69.709000
733.398438	-69.517731
734.375000	-68.931847
735.351562	-69.479492
736.328125	-69.526443
737.304688	-69.593483
738.281250	-70.072952
739.257812	-69.116882
740.234375	-68.773918
741.210938	-70.795418
742.187500	-70.355629
743.164062	-69.994682
744.140625	-70.030914
745.117188	-70.058823
746.093750	-69.997055
747.070312	-71.086411
748.046875	-71.242645
749.023438	-70.425743
750.000000	-70.490105
750.976562	-70.609932
751.953125	-70.795090
752.929688	-70.894554
753.906250	-70.249809
754.882812	-70.365738
755.859375	-70.287155
756.835938	-71.442253
757.812500	-70.320541
758.789062	-70.131195
759.765625	-70.733253
760.742188	-70.252106
761.718750	-70.916336
762.695312	-70.912575
763.671875	-71.606361
764.648438	-72.013535
765.625000	-71.461571
766.601562	-70.776398
767.578125	-71.327232
768.554688	-70.741531
769.531250	-70.916176
770.507812	-71.152039
771.484375	-71.335281
772.460938	-71.272438
773.437500	-71.377678
774.414062	-71.032951
775.390625	-71.707756
776.367188	-70.624550
777.343750	-71.983353
778.320312	-70.546898
779.296875	-70.975166
780.273438	-71.958107
781.250000	-71.750023
782.226562	-71.768974
783.203125	-71.618454
784.179688	-70.875870
785.156250	-70.800964
786.132812	-70.802803
787.109375	-71.158905
788.085938	-70.938171
789.062500	-71.235207
790.039062	-71.666748
791.015625	-71.084717
791.992188	-70.909668
792.968750	-71.031044
793.945312	-71.163162
794.921875	-71.098122
795.898438	-71.601585
796.875000	-71.417259
797.851562	-70.606041
798.828125	-71.147743
799.804688	-71.573082
800.781250	-71.165558
801.757812	-71.540871
802.734375	-71.628365
803.710938	-70.636658
804.687500	-70.809837
805.664062	-69.970451
806.640625	-70.524261
807.617188	-70.001137
808.593750	-70.308823
809.570312	-69.871635
810.546875	-70.596695
811.523438	-71.115395
812.500000	-70.113144
813.476562	-69.479530
814.453125	-69.851120
815.429688	-70.242615
816.406250	-69.733551
817.382812	-70.210289
818.359375	-69.938477
819.335938	-69.778282
820.312500	-70.587799
821.289062	-69.272675
822.265625	-69.266541
823.242188	-70.159729
824.218750	-69.753006
825.195312	-70.530731
826.171875	-68.847801
827.148438	-68.170876
828.125000	-69.006729
829.101562	-69.283661
830.078125	-69.459946
831.054688	-68.440071
832.031250	-69.145615
833.007812	-68.216141
833.984375	-68.769127
834.960938	-69.196739
835.937500	-68.682678
836.914062	-68.594803
837.890625	-68.750221
838.867188	-68.471939
839.843750	-67.917274
840.820312	-68.445831
841.796875	-68.851837
842.773438	-68.608177
843.750000	-68.050941
844.726562	-67.292610
845.703125	-67.206223
846.679688	-67.590851
847.656250	-67.266624
848.632812	-66.432243
849.609375	-66.588791
850.585938	-67.649277
851.562500	-67.586395
852.539062	-67.188583
853.515625	-66.607666
854.492188	-65.498077
855.468750	-66.020172
856.445312	-65.920586
857.421875	-65.074997
858.398438	-65.043594
859.375000	-65.657448
860.351562	-65.214165
861.328125	-64.484787
862.304688	-64.111298
863.281250	-63.738888
864.257812	-63.394653
865.234375	-63.582386
866.210938	-61.930664
867.187500	-62.971333
868.164062	-63.619362
869.140625	-62.471596
870.117188	-62.253456
871.093750	-62.310780
872.070312	-61.852791
873.046875	-61.403080
874.023438	-62.155487
875.000000	-60.800800
875.976562	-60.019669
876.953125	-60.241787
877.929688	-60.037006
878.906250	-59.791389
879.882812	-59.929352
880.859375	-58.869442
881.835938	-58.316921
882.812500	-58.187599
883.789062	-57.264446
884.765625	-56.702465
885.742188	-57.047695
886.718750	-56.614807
887.695312	-55.788467
888.671875	-56.105179
889.648438	-55.903584
890.625000	-56.040066
891.601562	-56.119858
892.578125	-56.426441
893.554688	-56.375053
894.531250	-55.911526
895.507812	-56.735420
896.484375	-56.521538
897.460938	-56.527843
898.437500	-57.252502
899.414062	-57.168831
900.390625	-57.424957
901.367188	-57.398064
902.343750	-58.044670
903.320312	-58.505291
904.296875	-59.208557
905.273438	-58.356861
906.250000	-59.285976
907.226562	-59.414536
908.203125	-59.943981
909.179688	-60.116337
910.156250	-60.051422
911.132812	-60.894623
912.109375	-60.455807
913.085938	-60.845024
914.062500	-62.045921
915.039062	-62.233028
916.015625	-62.439411
916.992188	-62.482464
917.968750	-63.002426
918.945312	-62.116169
919.921875	-63.147640
920.898438	-63.356773
921.875000	-64.133629
922.851562	-64.545044
923.828125	-63.761948
924.804688	-63.730839
925.781250	-63.730358
926.757812	-64.769997
927.734375	-63.736649
928.710938	-64.554398
929.687500	-65.539223
930.664062	-65.295357
931.640625	-64.235214
932.617188	-65.276649
933.593750	-65.542564
934.570312	-65.319084
935.546875	-66.108757
936.523438	-65.831047
937.500000	-65.020828
938.476562	-66.293793
939.453125	-66.468224
940.429688	-65.834091
941.406250	-67.009262
942.382812	-67.056160
943.359375	-66.658607
944.335938	-66.972832
945.312500	-66.422081
946.289062	-67.752693
947.265625	-67.890190
948.242188	-67.638634
949.218750	-67.033623
950.195312	-67.193092
951.171875	-67.617638
952.148438	-67.133621
953.125000	-67.067413
954.101562	-67.919785
955.078125	-68.693336
956.054688	-68.650017
957.031250	-67.794785
958.007812	-67.632477
958.984375	-68.571510
959.960938	-68.234940
960.937500	-67.042084
961.914062	-68.336464
962.890625	-68.358192
963.867188	-68.097107
964.843750	-68.088127
965.820312	-69.123367
966.796875	-69.805992
967.773438	-69.055183
968.750000	-68.630234
969.726562	-68.765236
970.703125	-68.913033
971.679688	-69.138481
972.656250	-69.308685
973.632812	-69.494133
974.609375	-70.331772
975.585938	-70.023262
976.562500	-69.364304
977.539062	-69.541786
978.515625	-69.595726
979.492188	-69.797447
980.468750	-69.181755
981.445312	-68.888351
982.421875	-69.428749
983.398438	-69.717445
984.375000	-69.864807
985.351562	-69.962921
986.328125	-69.515106
987.304688	-69.436516
988.281250	-69.126366
989.257812	-69.633408
990.234375	-70.548225
991.210938	-70.045540
992.187500	-69.801010
993.164062	-69.825417
994.140625	-69.005203
995.117188	-69.841980
996.093750	-68.755035
997.070312	-70.040077
998.046875	-69.629166
999.023438	-69.495750
1000.000000	-69.642952
1000.976562	-70.246239
1001.953125	-69.561157
1002.929688	-69.280388
1003.906250	-70.063774
1004.882812	-70.667564
1005.859375	-69.767509
1006.835938	-70.257545
1007.812500	-70.236458
1008.789062	-70.933815
1009.765625	-70.227524
1010.742188	-69.657448
1011.718750	-70.154907
1012.695312	-68.661499
1013.671875	-69.637650
1014.648438	-69.661346
1015.625000	-69.142426
1016.601562	-69.944504
1017.578125	-70.080353
1018.554688	-69.552254
1019.531250	-70.835388
1020.507812	-69.304146
1021.484375	-69.315437
1022.460938	-69.682770
1023.437500	-69.346642
1024.414062	-69.002258
1025.390625	-68.883842
1026.367188	-69.258331
1027.343750	-68.871338
1028.320312	-68.657524
1029.296875	-69.006210
1030.273438	-68.633965
1031.250000	-68.562401
1032.226562	-68.877182
1033.203125	-68.295593
1034.179688	-68.373047
1035.156250	-68.948433
1036.132812	-68.668358
1037.109375	-69.468063
1038.085938	-68.661797
1039.062500	-68.372665
1040.039062	-68.689941
1041.015625	-68.538925
1041.992188	-67.998604
1042.968750	-68.113075
1043.945312	-68.331551
1044.921875	-67.798836
1045.898438	-67.598618
1046.875000	-68.020119
1047.851562	-68.290794
1048.828125	-68.656921
1049.804688	-67.818039
1050.781250	-66.410027
1051.757812	-67.088821
1052.734375	-67.342041
1053.710938	-66.986748
1054.687500	-66.715973
1055.664062	-66.656235
1056.640625	-67.141266
1057.617188	-66.523445
1058.593750	-67.086357
1059.570312	-66.398232
1060.546875	-67.218880
1061.523438	-66.293251
1062.500000	-66.505539
1063.476562	-66.963417
1064.453125	-66.127945
1065.429688	-65.611687
1066.406250	-66.726517
1067.382812	-64.966324
1068.359375	-65.234985
1069.335938	-65.135345
1070.312500	-65.546494
1071.289062	-65.472198
1072.265625	-65.285828
1073.242188	-65.068192
1074.218750	-64.603058
1075.195312	-63.712898
1076.171875	-64.405060
1077.148438	-63.882313
1078.125000	-64.048988
1079.101562	-63.493397
1080.078125	-62.392315
1081.054688	-63.560101
1082.031250	-63.481335
1083.007812	-62.725880
1083.984375	-62.888649
1084.960938	-63.475243
1085.937500	-61.986382
1086.914062	-62.028275
1087.890625	-62.255062
1088.867188	-62.056820
1089.843750	-60.485435
1090.820312	-60.180115
1091.796875	-60.982811
1092.773438	-60.860298
1093.750000	-60.834389
1094.726562	-59.506580
1095.703125	-58.992950
1096.679688	-59.511456
1097.656250	-59.012585
1098.632812	-58.916546
1099.609375	-58.660656
1100.585938	-58.800503
1101.562500	-57.319954
1102.539062	-56.491001
1103.515625	-56.800171
1104.492188	-57.262810
1105.468750	-55.899578
1106.445312	-55.365932
1107.421875	-55.461414
1108.398438	-54.836452
1109.375000	-54.203285
1110.351562	-53.906834
1111.328125	-54.692348
1112.304688	-53.755238
1113.281250	-53.876057
1114.257812	-52.582005
1115.234375	-52.678051
1116.210938	-53.259796
1117.187500	-53.357479
1118.164062	-54.338131
1119.140625	-54.108490
1120.117188	-53.428432
1121.093750	-53.001587
1122.070312	-53.904202
1123.046875	-54.479599
1124.023438	-53.926212
1125.000000	-54.851788
1125.976562	-55.073769
1126.953125	-55.263695
1127.929688	-55.978867
1128.906250	-55.961975
1129.882812	-57.124760
1130.859375	-57.066406
1131.835938	-57.702297
1132.812500	-57.486874
1133.789062	-57.700684
1134.765625	-59.285656
1135.742188	-57.413574
1136.718750	-58.268513
1137.695312	-60.146259
1138.671875	-59.197422
1139.648438	-59.947956
1140.625000	-61.007950
1141.601562	-60.917747
1142.578125	-61.301525
1143.554688	-61.119415
1144.531250	-62.486057
1145.507812	-62.387302
1146.484375	-60.889362
1147.460938	-62.095951
1148.437500	-61.922646
1149.414062	-62.610809
1150.390625	-63.109535
1151.367188	-62.700623
1152.343750	-63.107521
1153.320312	-62.900398
1154.296875	-63.254429
1155.273438	-63.325844
1156.250000	-63.838940
1157.226562	-63.268223
1158.203125	-64.520645
1159.179688	-64.716476
1160.156250	-64.787743
1161.132812	-64.774986
1162.109375	-65.003166
1163.085938	-65.477074
1164.062500	-66.373405
1165.039062	-66.045097
1166.015625	-66.346626
1166.992188	-65.735733
1167.968750	-65.773338
1168.945312	-66.560600
1169.921875	-65.792290
1170.898438	-67.081207
1171.875000	-66.015549
1172.851562	-66.254341
1173.828125	-67.005684
1174.804688	-66.909866
1175.781250	-67.132690
1176.757812	-66.445000
1177.734375	-66.880447
1178.710938	-67.619972
1179.687500	-66.729591
1180.664062	-66.774521
1181.640625	-68.004692
1182.617188	-67.237717
1183.593750	-67.936272
1184.570312	-67.524979
1185.546875	-68.959694
1186.523438	-68.443878
1187.500000	-68.534599
1188.476562	-68.127914
1189.453125	-68.044243
1190.429688	-67.790680
1191.406250	-68.207359
1192.382812	-68.499046
1193.359375	-68.559212
1194.335938	-69.204262
1195.312500	-68.037422
1196.289062	-69.171616
1197.265625	-68.633087
1198.242188	-68.737175
1199.218750	-69.012878
1200.195312	-68.574570
1201.171875	-68.814522
1202.148438	-69.499687
1203.125000	-69.064018
1204.101562	-69.063301
1205.078125	-68.856239
1206.054688	-69.110497
1207.031250	-69.661537
1208.007812	-69.352623
1208.984375	-70.616035
1209.960938	-68.971062
1210.937500	-68.947166
1211.914062	-69.264343
1212.890625	-68.622353
1213.867188	-68.719719
1214.843750	-68.746826
1215.820312	-68.642761
1216.796875	-68.774246
