Frequency (Hz)	Level (dB)
905.273438	-66.254684
906.250000	-66.909737
907.226562	-66.927643
908.203125	-67.319397
909.179688	-67.581902
910.156250	-67.266747
911.132812	-68.000175
912.109375	-67.329391
913.085938	-67.661316
914.062500	-68.843369
915.039062	-68.904053
916.015625	-68.963608
916.992188	-68.950401
917.968750	-69.382942
918.945312	-68.406029
919.921875	-69.481613
920.898438	-69.616539
921.875000	-70.116280
922.851562	-70.506500
923.828125	-69.806442
924.804688	-69.516624
925.781250	-69.584572
926.757812	-70.562637
927.734375	-69.457893
928.710938	-70.141983
929.687500	-71.221382
930.664062	-70.987083
931.640625	-69.846375
932.617188	-70.839973
933.593750	-71.057648
934.570312	-70.819328
935.546875	-71.617912
936.523438	-71.186676
937.500000	-70.430908
938.476562	-71.760056
939.453125	-71.782227
940.429688	-71.124809
941.406250	-72.253571
942.382812	-72.391563
943.359375	-71.904449
944.335938	-72.106277
945.312500	-71.508438
946.289062	-72.982918
947.265625	-72.990379
948.242188	-72.698021
949.218750	-72.147842
950.195312	-72.233643
951.171875	-72.711426
952.148438	-72.143440
953.125000	-72.163788
954.101562	-73.098625
955.078125	-73.634811
956.054688	-73.703003
957.031250	-72.816093
958.007812	-72.570175
958.984375	-73.564415
959.960938	-73.186783
960.937500	-71.924927
961.914062	-73.252014
962.890625	-73.223778
963.867188	-73.207802
964.843750	-73.024345
965.820312	-73.885040
966.796875	-74.773537
967.773438	-74.181190
968.750000	-73.594551
969.726562	-73.703438
970.703125	-73.870361
971.679688	-73.989357
972.656250	-73.917328
973.632812	-74.160698
974.609375	-75.158722
975.585938	-74.895927
976.562500	-74.343933
977.539062	-74.510323
978.515625	-74.415024
979.492188	-74.674782
980.468750	-74.090469
981.445312	-73.845673
982.421875	-74.271431
983.398438	-74.577797
984.375000	-74.896889
985.351562	-74.973129
986.328125	-74.393494
987.304688	-74.439110
988.281250	-74.203194
989.257812	-74.705536
990.234375	-75.769714
991.210938	-74.917229
992.187500	-74.747276
993.164062	-74.769684
994.140625	-73.956581
995.117188	-74.937782
996.093750	-73.756973
997.070312	-75.271515
998.046875	-74.613670
999.023438	-74.546524
1000.000000	-74.528336
1000.976562	-75.388260
1001.953125	-74.537872
1002.929688	-74.317871
1003.906250	-75.027519
1004.882812	-75.743797
1005.859375	-74.869240
1006.835938	-75.340042
1007.812500	-75.505295
1008.789062	-75.986305
1009.765625	-75.096680
1010.742188	-74.826180
1011.718750	-75.261612
1012.695312	-73.893280
1013.671875	-74.859879
1014.648438	-74.891472
1015.625000	-74.409164
1016.601562	-75.454849
1017.578125	-75.466728
1018.554688	-74.905014
1019.531250	-76.089043
1020.507812	-74.728188
1021.484375	-74.765831
1022.460938	-75.028687
1023.437500	-74.936256
1024.414062	-74.611717
1025.390625	-74.429321
1026.367188	-74.851982
1027.343750	-74.382797
1028.320312	-74.115852
1029.296875	-74.744591
1030.273438	-74.375900
1031.250000	-74.224640
1032.226562	-74.627808
1033.203125	-74.138443
1034.179688	-74.196320
